Name,Title,URL,comment
Kanye West,YE TY$  KOREA,https://www.youtube.com/watch?v=pfg7V-S2dL4,He&#39;s just made so much good music it&#39;s hard to believe the sheer quantity of hits
Kanye West,YE TY$  KOREA,https://www.youtube.com/watch?v=pfg7V-S2dL4,고양종합운동장에서 만났던 칸예야 난 아직도 런어웨이 전주를 들으며 눈물을 흘려 제발 돌아와
Kanye West,YE TY$  KOREA,https://www.youtube.com/watch?v=pfg7V-S2dL4,Imagine that at Kendrick Lamar&#39;s halftime show No More Parties in L.A starts playing and Ye comes out (I&#39;m delusional)
Kanye West,YE TY$  KOREA,https://www.youtube.com/watch?v=pfg7V-S2dL4,"This was one of the most impressive events I&#39;ve ever seen. He performed 60-70 songs on the stage, non-stop transitions between countless masterpieces. Reaction of the audience shows the impact, there are more than 10 &quot;wow&quot; moments, I mean, WOW man.."
Lady Gaga,Disease (The Poison Live) available everywhere now,https://www.youtube.com/watch?v=opJ46DlIUJ8,Our dark queen of pop 🖤 thank you!
Lady Gaga,Disease (The Poison Live) available everywhere now,https://www.youtube.com/watch?v=opJ46DlIUJ8,Lady Gaga is a rockstar! 🤘😝🤘
Lady Gaga,Disease (The Poison Live) available everywhere now,https://www.youtube.com/watch?v=opJ46DlIUJ8,I love this version ❤❤❤❤
Lady Gaga,Disease (The Poison Live) available everywhere now,https://www.youtube.com/watch?v=opJ46DlIUJ8,"She&#39;s an icon, she&#39;s a legend and she is the moment, now come on now."
Lady Gaga,Disease (The Poison Live) available everywhere now,https://www.youtube.com/watch?v=opJ46DlIUJ8,"Amazing, love your work"
Lady Gaga,Disease (The Poison Live) available everywhere now,https://www.youtube.com/watch?v=opJ46DlIUJ8,Te amo gracias por tu canto ❤
Lady Gaga,Disease (The Poison Live) available everywhere now,https://www.youtube.com/watch?v=opJ46DlIUJ8,Whomever leaks things shall be rotted of the soul. <br><br>THIS IS WHY WE WAIT KIDS!!!<br><br> I Love you Lady G. 😘🖤
Lady Gaga,Disease (The Poison Live) available everywhere now,https://www.youtube.com/watch?v=opJ46DlIUJ8,It’s moments like this I’m so glad to be alive. To hear Lady Gaga sing is one of the most beautiful experiences in this lifetime. 🫶
Lady Gaga,Disease (The Poison Live) available everywhere now,https://www.youtube.com/watch?v=opJ46DlIUJ8,Lady gaga was born too sing she is amazing no words can describe how great she is ❤🎤👋
Lady Gaga,Disease (The Poison Live) available everywhere now,https://www.youtube.com/watch?v=opJ46DlIUJ8,"Love this song, and you look absolutely beautiful ❤"
